"Episode ID","Show Name","Full Date","Title","Description","Partisan Leaning","Category on Apple","Entered Dataset","Audio URL"
"27098","The Andrew Klavan Show","2019-06-17","ep. 720 - woke equals oppression","that rainbow doesn't mean inclusion, it means shut up. date: 06-17-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO1230493927.mp3"
"27099","The Andrew Klavan Show","2019-06-13","ep. 719 - twitter goes full orwell","as part of social media's war on conservatives, the massive social media corporation bans indie project veritas for telling the truth about social media! date: 06-13-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO2034385335.mp3"
"27100","The Andrew Klavan Show","2019-06-13","daily wire backstage: censor this!!!","as the dust settles on the left's latest attempts to silence conservatives on social media platforms, many on the right are feeling the walls closing in. is the demonetization of steven crowder's channel just the beginning?can conservatives expect more of the same from twitter, facebook, and instagram? what can be done to thwart the suppression of right-leaning content by big tech leftists?     join this roundtable discussion featuring @ben shapiro, @andrew klavan, @michael knowles, daily wire god-king jeremy boreing, and special guest @dave rubin as they get to the bottom of these questions and more.     become a daily wire subscriber! https://www.dailywire.com/subscribe/premium?utm_source=social&utm_campaign=backstage learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO4735262018.mp3"
"27101","The Andrew Klavan Show","2019-06-12","ep. 718 - make-believe biden eviscerates make-believe trump","living off 8 years of media lies about obama, biden peddles the new media lies about trump. plus the mailbag. date: 6-12-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO8209380071.mp3"
"27102","The Andrew Klavan Show","2019-06-11","ep. 717 - donald trump, the imaginary oppressor","democrats vs trump equals real socialists vs a make-believe nazi. plus an interview with one of america's truly great heroes. date: 6-11-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO7122841109.mp3"
"27103","The Andrew Klavan Show","2019-06-10","ep. 716 - new york times vs. free speech","the former newspaper thinks you are a right wing hater, and it wants big corporations to shut you down. date: 6-10-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO9137087403.mp3"
"27104","The Andrew Klavan Show","2019-06-06","ep. 715 - the crappiest generation","what have we done with the victory they gave us? date: 6-06-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO2368223064.mp3"
"27105","The Andrew Klavan Show","2019-06-05","ep. 714 - a death in the netherlands","a 17-year-old girl ends her life in a culture of euthanasia. date: 6-05-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO2896093611.mp3"
"27106","The Andrew Klavan Show","2019-06-04","ep. 713 - screw diversity","democrats cling to a non-issue to keep from listening to the people. then senator ted cruz stops by the studio. date: 6-04-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO2532067656.mp3"
"27107","The Andrew Klavan Show","2019-06-03","ep. 712 - can freedom save freedom","sohrab amari and david french start a wild debate on the right. plus bill barr speaks truth to power. date: 6-03-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO6823964420.mp3"
"28794","The Babylon Bee","2019-06-24","episode 2: good good fathers","join editor-in-chief kyle mann and creative director ethan nicolle for the second ever babylon bee podcast.  note: the day after this episode was recorded, ethan's book  bears want to kill you was put back up on amazon without explanation. he has no idea why they put it back up, or took it down in the first place, or if it will stay up.  here are the week's discussed news stories with timestamp: story 1 (5:10) -  essential oils for men now available story 2 (11:40) - elizabeth warren promises to cure smallpox story 3 (15:55) - study: hate clicks are a major source of web traffic and also 'the princess bride' is a trash movie that only stupid people like topic of the week (24:10) - fathers   bonus content (paid subscribers only) bonus story 1 (49:53) - new school program raises awareness of things kids didn't know they were supposed to be offended about bonus story 2 (56:25) - rookie mistake: sound guy accidentally unmutes background worship singers -subscriber q&a (1:02:28) become a paid subscriber at https://babylonbee.com/plans","More Conservative","Comedy","Apple Top 100","https://dts.podtrac.com/redirect.mp3/traffic.libsyn.com/secure/babylonbee/Babylon_Bee_Ep2_nonsub.mp3?dest-id=1283171"
"28795","The Babylon Bee","2019-06-15","episode 1: the bee origin story","join editor-in-chief kyle mann and creative director ethan nicolle for the first ever babylon bee podcast.  this week's new stories with links: sports illustrated burkini (5:29):  https://babylonbee.com/news/sports-illustrated-unveils-first-ever-baptist-swimsuit-model-in-floor-length-denim-skirt that crazy copeland (12:11)  https://babylonbee.com/news/kenneth-copeland-unveils-new-luxury-jet-that-runs-on-the-souls-of-the-deceived trump's lands free chips and salsa deal (17:30):  https://babylonbee.com/news/trump-secures-unlimited-chips-and-salsa-in-mexican-trade-deal main topic: the bee origin story (24:05) hate mail of the week: (44:37) bonus content (paid subscribers only) -gay pride week -youtube radicalizing left and right to have actual conversations -subscriber q&a become a paid subscriber at https://babylonbee.com/plans","More Conservative","Comedy","Apple Top 100","https://dts.podtrac.com/redirect.mp3/traffic.libsyn.com/secure/babylonbee/Babylon_Bee_Ep1_FinalMix_NonSub.mp3?dest-id=1283171"
